curriculum	unit_code	unit_title	lo_code	lo_title	ac_code	ac_text
gcse-science-physics	PHY-13	Electromagnetic induction	LO2	Specification block 2 (13.10 to 13.11P)	13.10	Use the power equation (for transformers with 100% efficiency) potential difference across primary coil (volt, V) × current in primary coil (ampere, A) = potential difference across secondary coil (volt, V) × current in secondary coil (ampere, A)
gcse-science-physics	PHY-13	Electromagnetic induction	LO2	Specification block 2 (13.10 to 13.11P)	13.11P	Explain the advantages of power transmission in high-voltage cables, using the equations in 10.29, 10.31, 13.7P and 13.10
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.1	Use a simple kinetic theory model to explain the different states of matter (solids, liquids and gases) in terms of the movement and arrangement of particles
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.2	Recall and use the equation density (kilogram per cubic metre, kg/m3) = mass (kilogram, kg) / volume (cubic metre, m3) rho = m
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.3	Core Practical: Investigate the densities of solid and liquids
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.4	Explain the differences in density between the different states of matter in terms of the arrangements of the atoms or molecules
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.5	Describe that when substances melt, freeze, evaporate, boil, condense or sublimate mass is conserved and that these physical changes differ from some chemical changes because the material recovers its original properties if the change is reversed
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.6	Explain how heating a system will change the energy stored within the system and raise its temperature or produce changes of state
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.7	Define the terms specific heat capacity and specific latent heat and explain the differences between them
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.8	Use the equation change in thermal energy (joule, J) = mass (kilogram, kg) × specific heat capacity (joule per kilogram degree Celsius, J/kg °C) × change in temperature (degree Celsius, °C) delta Q = m x c x delta theta
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.9	Use the equation thermal energy for a change of state (joule , J) = mass (kilogram, kg) × specific latent heat (joule per kilogram, J/kg)
gcse-science-physics	PHY-14	Particle model	LO1	Specification block 1 (14.1 to 14.10)	14.10	Explain ways of reducing unwanted energy transfer through thermal insulation
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.11	Core Practical: Investigate the properties of water by determining the specific heat capacity of water and obtaining a temperature-time graph for melting ice
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.12	Explain the pressure of a gas in terms of the motion of its particles
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.13	Explain the effect of changing the temperature of a gas on the velocity of its particles and hence on the pressure produced by a fixed mass of gas at constant volume (qualitative only)
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.14	Describe the term absolute zero, −273 °C, in terms of the lack of movement of particles
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.15	Convert between the kelvin and Celsius scales
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.16P	Explain that gases can be compressed or expanded by pressure changes
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.17P	Explain that the pressure of a gas produces a net force at right angles to any surface
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.18P	Explain the effect of changing the volume of a gas on the rate at which its particles collide with the walls of its container and hence on the pressure produced by a fixed mass of gas at constant temperature
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.19P	Use the equation to calculate pressure or volume for gases of fixed mass at constant temperature
gcse-science-physics	PHY-14	Particle model	LO2	Specification block 2 (14.11 to 14.20P)	14.20P	Explain why doing work on a gas can increase its temperature, including a bicycle pump
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.1	Explain, using springs and other elastic objects, that stretching, bending or compressing an object requires more than one force
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.2	Describe the difference between elastic and inelastic distortion
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.3	Recall and use the equation for linear elastic distortion including calculating the spring constant force exerted on a spring (newton, N) = spring constant (newton per metre, N/m) × extension (metre, m)
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.4	Use the equation to calculate the work done in stretching a spring energy transferred in stretching (joules, J) = 0.5 × spring constant (newton per metre, N/m) × (extension (metre, m))2
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.5	Describe the difference between linear and non-linear relationships between force and extension
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.6	Core Practical: Investigate the extension and work done when applying forces to a spring
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.7P	Explain why atmospheric pressure varies with height above the Earth’s surface with reference to a simple model of the Earth’s atmosphere
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.8P	Describe the pressure in a fluid as being due to the fluid and atmospheric pressure
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.9P	Recall that the pressure in fluids causes a force normal to any surface
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.10P	Explain how pressure is related to force and area, using appropriate examples
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.11P	Recall and use the equation pressure (pascal, Pa) = force normal to surface (newton, N) / area of surface (square metre, m2)
gcse-science-physics	PHY-15	Forces and matter	LO1	Specification block 1 (15.1 to 15.12P)	15.12P	Describe how pressure in fluids increases with depth and density
gcse-science-physics	PHY-15	Forces and matter	LO2	Specification block 2 (15.13P to 15.17P)	15.13P	Explain why the pressure in liquids varies with density and depth
gcse-science-physics	PHY-15	Forces and matter	LO2	Specification block 2 (15.13P to 15.17P)	15.14P	Use the equation to calculate the magnitude of the pressure in liquids and calculate the differences in pressure at different depths in a liquid pressure due to a column of liquid (pascal, Pa) = height of column (metre, m) × density of liquid (kilogram per cubic metre, kg/m3) × gravitational field strength (newton per kilogram, N/kg) P = h x rho x g
gcse-science-physics	PHY-15	Forces and matter	LO2	Specification block 2 (15.13P to 15.17P)	15.15P	Explain why an object in a fluid is subject to an upwards force (upthrust) and relate this to examples including objects that are fully immersed in a fluid (liquid or gas) or partially immersed in a liquid
gcse-science-physics	PHY-15	Forces and matter	LO2	Specification block 2 (15.13P to 15.17P)	15.16P	Recall that the upthrust is equal to the weight of fluid displaced
gcse-science-physics	PHY-15	Forces and matter	LO2	Specification block 2 (15.13P to 15.17P)	15.17P	Explain how the factors (upthrust, weight, density of fluid) influence whether an object will float or sink
